읍면동,연령별,항목,연도,값
송악면,80~84세,내국인_성비,2015,48.5
송악면,85~89세,총인구(명),2015,82.0
송악면,85~89세,총인구_남자(명),2015,26.0
송악면,85~89세,총인구_여자(명),2015,56.0
송악면,85~89세,총인구_성비,2015,46.4
송악면,85~89세,내국인(명),2015,82.0
송악면,85~89세,내국인_남자(명),2015,26.0
송악면,85~89세,내국인_여자(명),2015,56.0
송악면,85~89세,내국인_성비,2015,46.4
송악면,90~94세,총인구(명),2015,26.0
송악면,90~94세,총인구_여자(명),2015,22.0
송악면,90~94세,총인구_성비,2015,18.2
송악면,90~94세,내국인(명),2015,26.0
송악면,90~94세,내국인_여자(명),2015,22.0
송악면,90~94세,내국인_성비,2015,18.2
송악면,95~99세,총인구(명),2015,5.0
송악면,95~99세,총인구_성비,2015,66.7
송악면,95~99세,내국인(명),2015,5.0
송악면,95~99세,내국인_성비,2015,66.7
송악면,15세미만,총인구(명),2015,439.0
송악면,15세미만,총인구_남자(명),2015,229.0
송악면,15세미만,총인구_여자(명),2015,210.0
송악면,15세미만,총인구_성비,2015,109.0
송악면,15세미만,내국인(명),2015,436.0
송악면,15세미만,내국인_남자(명),2015,226.0
송악면,15세미만,내국인_여자(명),2015,210.0
송악면,15세미만,내국인_성비,2015,107.6
송악면,15~64세,총인구(명),2015,2556.0
송악면,15~64세,총인구_남자(명),2015,1409.0
송악면,15~64세,총인구_여자(명),2015,1147.0
송악면,15~64세,총인구_성비,2015,122.8
송악면,15~64세,내국인(명),2015,2494.0
송악면,15~64세,내국인_남자(명),2015,1383.0
송악면,15~64세,내국인_여자(명),2015,1111.0
송악면,15~64세,내국인_성비,2015,124.5
송악면,65세이상,총인구(명),2015,1145.0
송악면,65세이상,총인구_남자(명),2015,496.0
송악면,65세이상,총인구_여자(명),2015,649.0
송악면,65세이상,총인구_성비,2015,76.4
송악면,65세이상,내국인(명),2015,1145.0
송악면,65세이상,내국인_남자(명),2015,496.0
송악면,65세이상,내국인_여자(명),2015,649.0
송악면,65세이상,내국인_성비,2015,76.4
송악면,85세이상,총인구(명),2015,113.0
송악면,85세이상,총인구_남자(명),2015,32.0
송악면,85세이상,총인구_여자(명),2015,81.0
송악면,85세이상,총인구_성비,2015,39.5
송악면,85세이상,내국인(명),2015,113.0
송악면,85세이상,내국인_남자(명),2015,32.0
송악면,85세이상,내국인_여자(명),2015,81.0
송악면,85세이상,내국인_성비,2015,39.5
송악면,평균연령,총인구(명),2015,48.2
송악면,평균연령,총인구_남자(명),2015,45.8
송악면,평균연령,총인구_여자(명),2015,50.7
송악면,평균연령,내국인(명),2015,48.4
송악면,평균연령,내국인_남자(명),2015,46.0
송악면,평균연령,내국인_여자(명),2015,51.0
송악면,중위연령,총인구(명),2015,51.5
송악면,중위연령,총인구_남자(명),2015,47.8
송악면,중위연령,총인구_여자(명),2015,54.7
송악면,중위연령,내국인(명),2015,52.0
송악면,중위연령,내국인_남자(명),2015,48.2
송악면,중위연령,내국인_여자(명),2015,55.1
탕정면,합계,총인구(명),2015,31421.0
탕정면,합계,총인구_남자(명),2015,16520.0
탕정면,합계,총인구_여자(명),2015,14901.0
탕정면,합계,총인구_성비,2015,110.9
탕정면,합계,내국인(명),2015,30547.0
탕정면,합계,내국인_남자(명),2015,16077.0
탕정면,합계,내국인_여자(명),2015,14470.0
탕정면,합계,내국인_성비,2015,111.1
탕정면,0~4세,총인구(명),2015,2239.0
탕정면,0~4세,총인구_남자(명),2015,1120.0
탕정면,0~4세,총인구_여자(명),2015,1119.0
탕정면,0~4세,총인구_성비,2015,100.1
탕정면,0~4세,내국인(명),2015,2220.0
탕정면,0~4세,내국인_남자(명),2015,1112.0
탕정면,0~4세,내국인_여자(명),2015,1108.0
탕정면,0~4세,내국인_성비,2015,100.4
탕정면,5~9세,총인구(명),2015,1843.0
탕정면,5~9세,총인구_남자(명),2015,959.0
탕정면,5~9세,총인구_여자(명),2015,884.0
탕정면,5~9세,총인구_성비,2015,108.5
탕정면,5~9세,내국인(명),2015,1835.0
탕정면,5~9세,내국인_남자(명),2015,954.0
탕정면,5~9세,내국인_여자(명),2015,881.0
탕정면,5~9세,내국인_성비,2015,108.3
탕정면,10~14세,총인구(명),2015,1244.0
탕정면,10~14세,총인구_남자(명),2015,643.0
탕정면,10~14세,총인구_여자(명),2015,601.0
탕정면,10~14세,총인구_성비,2015,107.0
탕정면,10~14세,내국인(명),2015,1243.0
탕정면,10~14세,내국인_남자(명),2015,642.0
탕정면,10~14세,내국인_여자(명),2015,601.0
탕정면,10~14세,내국인_성비,2015,106.8
탕정면,15~19세,총인구(명),2015,3059.0
탕정면,15~19세,총인구_남자(명),2015,1448.0
탕정면,15~19세,총인구_여자(명),2015,1611.0
탕정면,15~19세,총인구_성비,2015,89.9
탕정면,15~19세,내국인(명),2015,3003.0
탕정면,15~19세,내국인_남자(명),2015,1434.0
탕정면,15~19세,내국인_여자(명),2015,1569.0
탕정면,15~19세,내국인_성비,2015,91.4
탕정면,20~24세,총인구(명),2015,5106.0
탕정면,20~24세,총인구_남자(명),2015,2040.0
탕정면,20~24세,총인구_여자(명),2015,3066.0
탕정면,20~24세,총인구_성비,2015,66.5
탕정면,20~24세,내국인(명),2015,4769.0
탕정면,20~24세,내국인_남자(명),2015,1904.0
탕정면,20~24세,내국인_여자(명),2015,2865.0
탕정면,20~24세,내국인_성비,2015,66.5
탕정면,25~29세,총인구(명),2015,4095.0
탕정면,25~29세,총인구_남자(명),2015,2292.0
탕정면,25~29세,총인구_여자(명),2015,1803.0
탕정면,25~29세,총인구_성비,2015,127.1
탕정면,25~29세,내국인(명),2015,3933.0
탕정면,25~29세,내국인_남자(명),2015,2197.0
탕정면,25~29세,내국인_여자(명),2015,1736.0
탕정면,25~29세,내국인_성비,2015,126.6
탕정면,30~34세,총인구(명),2015,3510.0
탕정면,30~34세,총인구_남자(명),2015,2071.0
탕정면,30~34세,총인구_여자(명),2015,1439.0
탕정면,30~34세,총인구_성비,2015,143.9
탕정면,30~34세,내국인(명),2015,3425.0
탕정면,30~34세,내국인_남자(명),2015,2012.0
탕정면,30~34세,내국인_여자(명),2015,1413.0
탕정면,30~34세,내국인_성비,2015,142.4
탕정면,35~39세,총인구(명),2015,3087.0
탕정면,35~39세,총인구_남자(명),2015,1873.0
탕정면,35~39세,총인구_여자(명),2015,1214.0
탕정면,35~39세,총인구_성비,2015,154.3
탕정면,35~39세,내국인(명),2015,3025.0
탕정면,35~39세,내국인_남자(명),2015,1833.0
탕정면,35~39세,내국인_여자(명),2015,1192.0
탕정면,35~39세,내국인_성비,2015,153.8
탕정면,40~44세,총인구(명),2015,2125.0
탕정면,40~44세,총인구_남자(명),2015,1262.0
탕정면,40~44세,총인구_여자(명),2015,863.0
탕정면,40~44세,총인구_성비,2015,146.2
탕정면,40~44세,내국인(명),2015,2078.0
탕정면,40~44세,내국인_남자(명),2015,1225.0
탕정면,40~44세,내국인_여자(명),2015,853.0
탕정면,40~44세,내국인_성비,2015,143.6
탕정면,45~49세,총인구(명),2015,1555.0
탕정면,45~49세,총인구_남자(명),2015,957.0
탕정면,45~49세,총인구_여자(명),2015,598.0
탕정면,45~49세,총인구_성비,2015,160.0
탕정면,45~49세,내국인(명),2015,1517.0
탕정면,45~49세,내국인_남자(명),2015,933.0
탕정면,45~49세,내국인_여자(명),2015,584.0
탕정면,45~49세,내국인_성비,2015,159.8
탕정면,50~54세,총인구(명),2015,1183.0
탕정면,50~54세,총인구_남자(명),2015,765.0
탕정면,50~54세,총인구_여자(명),2015,418.0
탕정면,50~54세,총인구_성비,2015,183.0
탕정면,50~54세,내국인(명),2015,1155.0
탕정면,50~54세,내국인_남자(명),2015,754.0
탕정면,50~54세,내국인_여자(명),2015,401.0
탕정면,50~54세,내국인_성비,2015,188.0
탕정면,55~59세,총인구(명),2015,716.0
탕정면,55~59세,총인구_남자(명),2015,390.0
탕정면,55~59세,총인구_여자(명),2015,326.0
탕정면,55~59세,총인구_성비,2015,119.6
탕정면,55~59세,내국인(명),2015,707.0
탕정면,55~59세,내국인_남자(명),2015,387.0
탕정면,55~59세,내국인_여자(명),2015,320.0
탕정면,55~59세,내국인_성비,2015,120.9
탕정면,60~64세,총인구(명),2015,457.0
탕정면,60~64세,총인구_남자(명),2015,237.0
탕정면,60~64세,총인구_여자(명),2015,220.0
탕정면,60~64세,총인구_성비,2015,107.7
탕정면,60~64세,내국인(명),2015,447.0
탕정면,60~64세,내국인_남자(명),2015,232.0
탕정면,60~64세,내국인_여자(명),2015,215.0
탕정면,60~64세,내국인_성비,2015,107.9
탕정면,65~69세,총인구(명),2015,338.0
탕정면,65~69세,총인구_남자(명),2015,160.0
탕정면,65~69세,총인구_여자(명),2015,178.0
탕정면,65~69세,총인구_성비,2015,89.9
탕정면,65~69세,내국인(명),2015,335.0
탕정면,65~69세,내국인_남자(명),2015,159.0
탕정면,65~69세,내국인_여자(명),2015,176.0
탕정면,65~69세,내국인_성비,2015,90.3
탕정면,70~74세,총인구(명),2015,307.0
탕정면,70~74세,총인구_남자(명),2015,122.0
탕정면,70~74세,총인구_여자(명),2015,185.0
탕정면,70~74세,총인구_성비,2015,65.9
탕정면,70~74세,내국인(명),2015,301.0
탕정면,70~74세,내국인_남자(명),2015,118.0
탕정면,70~74세,내국인_여자(명),2015,183.0
탕정면,70~74세,내국인_성비,2015,64.5
탕정면,75~79세,총인구(명),2015,271.0
탕정면,75~79세,총인구_남자(명),2015,106.0
탕정면,75~79세,총인구_여자(명),2015,165.0
탕정면,75~79세,총인구_성비,2015,64.2
탕정면,75~79세,내국인(명),2015,268.0
탕정면,75~79세,내국인_남자(명),2015,106.0
탕정면,75~79세,내국인_여자(명),2015,162.0
탕정면,75~79세,내국인_성비,2015,65.4
탕정면,80~84세,총인구(명),2015,168.0
탕정면,80~84세,총인구_남자(명),2015,51.0
탕정면,80~84세,총인구_여자(명),2015,117.0
탕정면,80~84세,총인구_성비,2015,43.6
탕정면,80~84세,내국인(명),2015,168.0
탕정면,80~84세,내국인_남자(명),2015,51.0
탕정면,80~84세,내국인_여자(명),2015,117.0
탕정면,80~84세,내국인_성비,2015,43.6
탕정면,85~89세,총인구(명),2015,81.0
탕정면,85~89세,총인구_남자(명),2015,15.0
탕정면,85~89세,총인구_여자(명),2015,66.0
탕정면,85~89세,총인구_성비,2015,22.7
탕정면,85~89세,내국인(명),2015,81.0
탕정면,85~89세,내국인_남자(명),2015,15.0
탕정면,85~89세,내국인_여자(명),2015,66.0
탕정면,85~89세,내국인_성비,2015,22.7
탕정면,90~94세,총인구(명),2015,29.0
탕정면,90~94세,총인구_남자(명),2015,7.0
탕정면,90~94세,총인구_여자(명),2015,22.0
탕정면,90~94세,총인구_성비,2015,31.8
탕정면,90~94세,내국인(명),2015,29.0
탕정면,90~94세,내국인_남자(명),2015,7.0
탕정면,90~94세,내국인_여자(명),2015,22.0
탕정면,90~94세,내국인_성비,2015,31.8
탕정면,95~99세,총인구(명),2015,8.0
탕정면,95~99세,총인구_여자(명),2015,6.0
탕정면,95~99세,총인구_성비,2015,33.3
탕정면,95~99세,내국인(명),2015,8.0
탕정면,95~99세,내국인_여자(명),2015,6.0
탕정면,95~99세,내국인_성비,2015,33.3
탕정면,15세미만,총인구(명),2015,5326.0
탕정면,15세미만,총인구_남자(명),2015,2722.0
탕정면,15세미만,총인구_여자(명),2015,2604.0
탕정면,15세미만,총인구_성비,2015,104.5
탕정면,15세미만,내국인(명),2015,5298.0
탕정면,15세미만,내국인_남자(명),2015,2708.0
탕정면,15세미만,내국인_여자(명),2015,2590.0
탕정면,15세미만,내국인_성비,2015,104.6
탕정면,15~64세,총인구(명),2015,24893.0
탕정면,15~64세,총인구_남자(명),2015,13335.0
탕정면,15~64세,총인구_여자(명),2015,11558.0
탕정면,15~64세,총인구_성비,2015,115.4
탕정면,15~64세,내국인(명),2015,24059.0
탕정면,15~64세,내국인_남자(명),2015,12911.0
탕정면,15~64세,내국인_여자(명),2015,11148.0
탕정면,15~64세,내국인_성비,2015,115.8
탕정면,65세이상,총인구(명),2015,1202.0
탕정면,65세이상,총인구_남자(명),2015,463.0
탕정면,65세이상,총인구_여자(명),2015,739.0
탕정면,65세이상,총인구_성비,2015,62.7
탕정면,65세이상,내국인(명),2015,1190.0
탕정면,65세이상,내국인_남자(명),2015,458.0
탕정면,65세이상,내국인_여자(명),2015,732.0
탕정면,65세이상,내국인_성비,2015,62.6
탕정면,85세이상,총인구(명),2015,118.0
탕정면,85세이상,총인구_남자(명),2015,24.0
탕정면,85세이상,총인구_여자(명),2015,94.0
탕정면,85세이상,총인구_성비,2015,25.5
탕정면,85세이상,내국인(명),2015,118.0
탕정면,85세이상,내국인_남자(명),2015,24.0
탕정면,85세이상,내국인_여자(명),2015,94.0
탕정면,85세이상,내국인_성비,2015,25.5
탕정면,평균연령,총인구(명),2015,29.7
탕정면,평균연령,총인구_남자(명),2015,30.4
탕정면,평균연령,총인구_여자(명),2015,29.0
탕정면,평균연령,내국인(명),2015,29.7
탕정면,평균연령,내국인_남자(명),2015,30.4
탕정면,평균연령,내국인_여자(명),2015,29.0
탕정면,중위연령,총인구(명),2015,27.7
탕정면,중위연령,총인구_남자(명),2015,29.5
탕정면,중위연령,총인구_여자(명),2015,25.3
탕정면,중위연령,내국인(명),2015,27.8
탕정면,중위연령,내국인_남자(명),2015,29.5
탕정면,중위연령,내국인_여자(명),2015,25.4
음봉면,합계,총인구(명),2015,17827.0
음봉면,합계,총인구_남자(명),2015,10106.0
음봉면,합계,총인구_여자(명),2015,7721.0
음봉면,합계,총인구_성비,2015,130.9
음봉면,합계,내국인(명),2015,16361.0
음봉면,합계,내국인_남자(명),2015,8975.0
음봉면,합계,내국인_여자(명),2015,7386.0
음봉면,합계,내국인_성비,2015,121.5
음봉면,0~4세,총인구(명),2015,1127.0
음봉면,0~4세,총인구_남자(명),2015,549.0
음봉면,0~4세,총인구_여자(명),2015,578.0
음봉면,0~4세,총인구_성비,2015,95.0
음봉면,0~4세,내국인(명),2015,1118.0
음봉면,0~4세,내국인_남자(명),2015,544.0
음봉면,0~4세,내국인_여자(명),2015,574.0
음봉면,0~4세,내국인_성비,2015,94.8
음봉면,5~9세,총인구(명),2015,827.0
음봉면,5~9세,총인구_남자(명),2015,432.0
음봉면,5~9세,총인구_여자(명),2015,395.0
음봉면,5~9세,총인구_성비,2015,109.4
음봉면,5~9세,내국인(명),2015,822.0
음봉면,5~9세,내국인_남자(명),2015,431.0
음봉면,5~9세,내국인_여자(명),2015,391.0
음봉면,5~9세,내국인_성비,2015,110.2
음봉면,10~14세,총인구(명),2015,655.0
음봉면,10~14세,총인구_남자(명),2015,356.0
음봉면,10~14세,총인구_여자(명),2015,299.0
음봉면,10~14세,총인구_성비,2015,119.1
음봉면,10~14세,내국인(명),2015,650.0
음봉면,10~14세,내국인_남자(명),2015,354.0
음봉면,10~14세,내국인_여자(명),2015,296.0
음봉면,10~14세,내국인_성비,2015,119.6
음봉면,15~19세,총인구(명),2015,695.0
음봉면,15~19세,총인구_남자(명),2015,350.0
음봉면,15~19세,총인구_여자(명),2015,345.0
음봉면,15~19세,총인구_성비,2015,101.4
음봉면,15~19세,내국인(명),2015,683.0
음봉면,15~19세,내국인_남자(명),2015,342.0
음봉면,15~19세,내국인_여자(명),2015,341.0
음봉면,15~19세,내국인_성비,2015,100.3
음봉면,20~24세,총인구(명),2015,961.0
음봉면,20~24세,총인구_남자(명),2015,550.0
음봉면,20~24세,총인구_여자(명),2015,411.0
음봉면,20~24세,총인구_성비,2015,133.8
음봉면,20~24세,내국인(명),2015,787.0
음봉면,20~24세,내국인_남자(명),2015,409.0
음봉면,20~24세,내국인_여자(명),2015,378.0
음봉면,20~24세,내국인_성비,2015,108.2
음봉면,25~29세,총인구(명),2015,1782.0
음봉면,25~29세,총인구_남자(명),2015,1107.0
음봉면,25~29세,총인구_여자(명),2015,675.0
음봉면,25~29세,총인구_성비,2015,164.0
음봉면,25~29세,내국인(명),2015,1443.0
음봉면,25~29세,내국인_남자(명),2015,822.0
음봉면,25~29세,내국인_여자(명),2015,621.0
음봉면,25~29세,내국인_성비,2015,132.4
음봉면,30~34세,총인구(명),2015,2227.0
음봉면,30~34세,총인구_남자(명),2015,1438.0
음봉면,30~34세,총인구_여자(명),2015,789.0
음봉면,30~34세,총인구_성비,2015,182.3
음봉면,30~34세,내국인(명),2015,1892.0
음봉면,30~34세,내국인_남자(명),2015,1156.0
음봉면,30~34세,내국인_여자(명),2015,736.0
음봉면,30~34세,내국인_성비,2015,157.1
음봉면,35~39세,총인구(명),2015,1910.0
음봉면,35~39세,총인구_남자(명),2015,1244.0
음봉면,35~39세,총인구_여자(명),2015,666.0
음봉면,35~39세,총인구_성비,2015,186.8
음봉면,35~39세,내국인(명),2015,1694.0
음봉면,35~39세,내국인_남자(명),2015,1076.0
음봉면,35~39세,내국인_여자(명),2015,618.0
음봉면,35~39세,내국인_성비,2015,174.1
음봉면,40~44세,총인구(명),2015,1486.0
